,id,name,surname,birthdate,deathdate,nationality,artist,complete_name,entity_name
4612,Q955209,Tomas Folke Jonas,Ledin,1952-02-25,,SE,518rTAIFPwQjLUSi4Pdzzn,Tomas Folke Jonas Ledin,Tomas Ledin
4613,Q23916136,Jakob,Karlberg,1994-09-13,,,2wTNL2DgYACRKqxGb9oKO1,,Jakob Karlberg
4614,Q21621349,Joel,Tan,1994-03-23,,SG,4jGPdu95icCKVF31CcFKbS,,Gentle Bones
4615,Q29446113,Sezairi,Sezali,1987-08-06,,SG,51sob9QZyfLff9XqvYluN5,,Sezairi Sezali
4616,Q17163973,Song Dongy,Song,1987-11-10,,CN,5aO2E9iJy5nYJ0u1L58YNM,,Song Dongye
4617,Q1511182,Stephen Ellis,Garrett,1974-11-11,2008-02-25,US,3pbi8H08p95NUZ7m6ybxUV,Stephen Ellis Garrett,Static Major
4618,Q1135993,José Fernando,Cosculluela,1980-10-15,,PR,1zRCMyk3hHYkMScpzvIVQm,José Fernando Cosculluela Suárez,Cosculluela
4619,Q99937928,Gonzalo,Julián,1998-08-29,,AR,716NhGYqD1jl2wI1Qkgq36,Gonzalo Julián Conde,Bizarrap
4620,Q2579371,Sascha,Konietzko,1961-06-21,,DE,6lncjAeAhJEfbCsu36hYuX,,Sascha Konietzko
4621,Q363596,Tim,Sköld,1966-12-14,,SE,6lncjAeAhJEfbCsu36hYuX,,Tim Sköld
4622,Q4516709,Lucia,Cifarelli,1970-09-23,,US,6lncjAeAhJEfbCsu36hYuX,,Lucia Cifarelli
4623,Q63203871,Ali,,1992,,DE,1eSC1eBG7lH0plb0EYvHrZ,,Nash
4624,Q38669425,Azet,,1993-03-06,,,1eSC1eBG7lH0plb0EYvHrZ,,Azet
4625,Q28745174,Zuna,,1993-07-03,,DE,1eSC1eBG7lH0plb0EYvHrZ,,Zuna
4626,Q28376961,Miami,Yacine,1950,,,1eSC1eBG7lH0plb0EYvHrZ,,Miami Yacine
4627,Q47519405,MC,Lan,1994,,BR,4EcY2W9Ve4PPpbSe1ILOdl,,MC Lan
4628,Q231997,Sadako,Sasaki,1943-01-07,1955-10-25,JP,2U3Y8qTTqVAA7uoksbqTDh,,Sadako Sasaki
4629,978a825d-30f1-4812-85cd-c2408876f596,Dominion,,,,US,7LH7u8KmQYRcm1pmsFMMnB,,Dominion
4630,Q10746225,,Na,1986-11-16,,KR,4SPT95JmsTk2op5bdNCj39,박소연,NAVID
4631,Q57943879,MEGA-Ertsi,,,,FI,5Ndcc8WEnR21TAxPAUG797,,MEGA-Ertsi
4632,Q28837265,Sofiane,,1983-07-21,,FR,5mtaU1uKbVJpkeaBWK8JfQ,,Sofiane
4633,Q1372291,Soprano,,1979-01-14,,FR,2vIAYdLZKlpcBczHsettCl,,Soprano
4634,Q60373974,Marcel,,2000-04-03,,FR,1q7T9rFQ2a2ukA1PU51fo3,,Koba LaD
4635,Q56394496,Khoirunnisa,,1999-05-23,,ID,77SMhNbPnhem2Y8QFmsRYL,Khoirunnisa,Nissa Sabyan
4636,Q12498516,Mikha,Angelo,1997-11-08,,ID,39Q7seDI6P5tEMTTeHOyGG,,Mikha Angelo
4637,Q6382146,Kean,Cipriano,1987-06-11,,PH,4HOEnLufwAqJ2qoJPVnL01,,Kean Cipriano
4638,Q1468798,Sabri,Fejzullahu,1947-09-16,,XK,0xIlyFbuhYp2S1gPTDgB8o,,Sabri Fejzullahu
4639,Q20011583,RØMANS,,,,,4b8dLpJgJpNQYzu4AtXLt3,,RØMANS
4640,Q84316706,Theoz,,2005-07-17,,SE,5vBoU7A2kwbTXyUPZK5Gq1,,Theoz
4641,Q58919732,Serhat,Durmus,,,TR,1R2iRWvuwwokMKGHirNGTD,,Serhat Durmus
4642,Q8020146,William,Wei,1987-03-05,,TW,7y3HnWCFEvWj4KM9GFSkiX,,William Wei
4643,Q7160670,Peggy,Xu,1981-02-02,,CN,7ruJU7jtsDqbgA23BL3VFQ,,Peggy Hsu
4644,Q9129634,,Chen,1964-12-09,,HK,5yJoQpFGFAG9gGq5ncIZWe,,Baby Bo
4645,Q11367557,Sadahiro,Nakano,1975-02-16,,JP,2Zpr5JP4tgCdDQyxLkpSEu,,Sadahiro Nakano
4646,Q240523,Kasseem,Dean,1978-09-13,,US,2cADQgiLMjNhbsfeN52Bf3,Kasseem Dean,Swizz Beatz
4647,Q56273134,Jamie,Lou Stenzel,2002-05-15,,DE,1eMmoIprPDWeFdB1FxU6ZV,Jamie Lou Stenzel,Au/Ra
4648,Q47365616,Clau,,1996-04-18,,BR,13A9x5VINTOaVnYxK4rbNQ,,Clau
4649,Q16937782,Nicolas,Herzig,1990-01-27,,CH,00UMLCX51uNiBzMhQKlwyQ,,Loco Escrito
4650,Q15249858,Lenka,Filipová,1993-09-25,,CZ,0OykMd4qNTGqJkahNWMWRu,,Lenny
4651,Q1859388,Mika,Zibanejad,1993-04-18,,SE,1vu5vqo8KfwCUGVs7uX24r,,Mika Zibanejad
4652,Q81150645,Jeremy,Zucker,1996-03-03,,US,3gIRvgZssIb9aiirIg0nI3,,Jeremy Zucker
4653,Q492738,Chorong,Park,1991-03-03,,KR,2uWcrwgWmZcQc3IPBs3tfU,,Park Cho-rong
4654,Q2495400,Bo-mi,Yoon,1993-08-13,,KR,2uWcrwgWmZcQc3IPBs3tfU,,Yoon Bo-mi
4655,Q487831,Eun-ji,Jung,1993-08-18,,KR,2uWcrwgWmZcQc3IPBs3tfU,,Jung Eun-ji
4656,Q492666,Na-eun,Son,1994-02-10,,KR,2uWcrwgWmZcQc3IPBs3tfU,,Son Na-eun
4657,Q4460516,Nam-ju,Kim,1995-04-15,,KR,2uWcrwgWmZcQc3IPBs3tfU,,Kim Nam-joo
4658,Q4798670,Ha-yeong,Oh Young,1996-07-19,,KR,2uWcrwgWmZcQc3IPBs3tfU,,Oh Ha-young
4659,Q6762473,Yugyeong,Hong,1994-09-22,,KR,2uWcrwgWmZcQc3IPBs3tfU,,Hong Yoo-kyung
4660,Q4699421,Aizat,Amdan,1989-01-21,,MY,2sS4H2xFvWaxaixeVZC4Vu,,Aizat Amdan
4661,Q690974,Brandy Rayana,Norwood,1979-02-11,,US,05oH07COxkXKIMt6mIPRee,Brandy Rayna Norwood,Brandy Norwood
4662,Q708158,Scarface,,1970-11-09,,US,19KwjzvIL92r29IINtlPNP,,Scarface
4663,Q3545335,Ely,Buendía,1970-11-02,,PH,7374lH6kwx9uQATYQ9H3Cp,,Ely Buendia
4664,Q3545252,Marcus,Adoro,1971-12-31,,PH,7374lH6kwx9uQATYQ9H3Cp,,Marcus Adoro
4665,Q3544547,Buddy,Zabala,1971-11-13,,PH,7374lH6kwx9uQATYQ9H3Cp,,Buddy Zabala
4666,Q1650129,Raimund,Marasigan,1971-05-22,,PH,7374lH6kwx9uQATYQ9H3Cp,,Raimund Marasigan
4667,Q726071,James William,Buffett,1946-12-25,,US,0Odg6UKDVyJQruefzF19FU,James William Buffett,Jimmy Buffett
4668,Q65675682,Omar,Apollo,1997-05-22,,,2ykUp1K8tRaOUFd8vvcwXl,,Omar Apollo
4669,Q32538317,Sophie,Bongers,1998-12-02,,NL,0NQJm4Wlz3rrDJGlQ28L81,Sophie Bongers,Sophie Francis
4670,a6b1fba7-95ce-45a4-9dbf-e4e48185ed7a,Medusa,,1995-03-19,,,5JuKJB6qxlhogFVQXzq9ni,,Medusa
4671,Q818048,Benjamin Joseph,Levin,1988-03-08,,US,5CiGnKThu5ctn9pBxv7DGa,Benjamin Joseph Levin,Benny Blanco
4672,Q55233758,Young-G,Pitit Street La,,,,1iPOay2JCcgNMPvBaPe9Ky,,Young-G Pitit Street La
4673,Q5186282,Cristian,Álvarez,1972-06-28,,AR,4VgvR7eu3k2T20mo6mXhXF,,Cristian Álvarez
4674,d5e3fe35-3868-4ed2-99b6-74611301a7b3,Felipe,Barrozo,1983-04-21,,,4VgvR7eu3k2T20mo6mXhXF,,Felipe Barrozo
4675,69394258-fbfa-4268-b4e8-54fb219214b7,Jorge,Rossi,,,,4VgvR7eu3k2T20mo6mXhXF,,Jorge Rossi
4676,Q106909968,Kevin,Nascimento Bueno,1998-04-29,2021-05-16,BR,5pBMkZNIlbGTH3hrsQJqAa,Kevin Nascimento Bueno,MC Kevin
4677,Q10317318,Emival,Eterno da Costa,1963-07-25,,BR,2YWOP324cKGfkTo2PydgJR,Emival Eterno da Costa,Leonardo
4678,Q562327,Marco,Bliggensdorfer,1976-09-30,,CH,1q4LHoD7IzquqGQR4YZRQr,,Bligg
4679,Q1892823,Marc,Sway,1976-06-25,,CH,5czVIm17rZyNTdUdD6yY7w,,Marc Sway
4680,Q5483307,Toivo Pertti Uolevi,Willberg,1946-12-17,,FI,6VC0AeCK0qpzrGkMlrsE48,Toivo Pertti Uolevi Willberg,Pepe Willberg
4681,Q2678115,Kimmo Ilpo Juhani,Laiho,1981-04-18,,FI,17LOJRoDtwnUqJzspDoFSy,Kimmo Ilpo Juhani Laiho,Elastinen
4682,Q2782418,Carl Henrik,Rosenberg,1979-01-11,,FI,17LOJRoDtwnUqJzspDoFSy,,Iso H
4683,Q228918,Gloria,Gaynor Fowles,1949-09-07,,US,6V6WCgi7waF55bJmylC4H5,Gloria Fowles,Gloria Gaynor
4684,Q2876580,Salif,Traoré,1979-03-15,,CI,6MvRVq0CtpQQlwnIiszV8F,Salif Traoré,A’salfo
4685,Q297693,K’naan,Warsame,1978-05-30,,BD,7pGyQZx9thVa8GxMBeXscB,,K’naan Warsame
4686,fb1c374b-d1f8-48fc-ab55-d798c221cce1,Gottfried,Engels,1949-02-07,2015-08-23,DE,2CzPCLry0VHxB4JNva2du6,,Gottfried Engels
4687,Q2130271,Ramon,Zenker,1968-11-11,,DE,2CzPCLry0VHxB4JNva2du6,,Ramon Zenker
4688,Q8073547,Zolani,Mahola,1981-07-19,,ZA,7AcV1lk8Zrgo1691PDWEle,,Zolani Mahola
4689,Q236237,Gala,,1975-09-06,,IT,3OqTvcWgb0xaainosGVvuZ,,Gala
4690,Q2220579,Judith,Ansems,1972-10-21,,NL,75QQAQ1DfmGW500AJZbM0i,,Judith Ansems
4691,Q7922641,Versatile,,,,US,6K0yc6ZGiwc7sSwrWra0UT,,Versatile
4692,Q55956247,Freya Rose,Ridings,1994-04-19,,GB,5pDjmC5mRl7vDJhsjVwNfk,,Freya Ridings
4693,Q23042593,Iselin,Solheim,1990-06-20,,NO,3rjHIPFed2qITXAWvArRtp,,Iselin Solheim
4694,Q65053842,,Chen,1997,,TW,7Icsejk4pdIhkq2KO5A0jD,陳奕凡,ØZI
4695,Q27970613,Shane Lee,Beatz,1994-02-11,,CA,3CbYyyd8wH3RT6t0jwpdzC,Shane Lee Lindstrom,Murda Beatz
4696,da14f4b1-2061-4105-8beb-bd299ea0bef6,Kodigo,,1995-03-08,,AR,3hwgckfLtTHdnkf694c7HS,,Kodigo
4697,Q963145,Ricardo Jorge,,1957-08-17,,AR,6ZIgPKHzpcswB8zh7sRIhx,,Ricardo Mollo
4698,Q56072559,Johannes,,1986,,AT,1nngQyj8LCicyLKclbWTmU,,Josh.
4699,8dc784d9-1d35-46ec-bf8f-63403c23890f,Scott,Baldwin,,,,2hrWpLNoJcs1EnWSXvB6JI,,Scott Baldwin
4700,Q229513,Sarah Lois,Vaughan,1924-03-27,1990-04-03,US,33Gx2JOUU4jrmRhjxwaOxb,Sarah Lois Vaughan,Sarah Vaughan
4701,Q10270648,Edson Vander,da Costa Batista,1979-12-13,,BR,2OUgs5INWK2UEvZ6amWiJr,Edson Vander da Costa Batista,Eduardo Costa
4702,Q17490043,Dilsinho,,1992-06-26,,BR,4NUePmzDvCYqilXBFa91Hg,,Dilsinho
4703,Q43193714,Luísa,Gerloff Sonza,1998-07-18,,BR,4PzYKhC14sTJNEr0dzoo0d,Luísa Gerloff Sonza,Luísa Sonza
4704,Q4168161,Luis,Jara,1965-10-25,,CL,5RKjlS1wJUuABFzjyJAkdM,,Luis Jara
4705,Q5474954,María José,,1996-02-17,,CL,13N9NShchIr3m8hgyVqrRg,,belen jose Quintanilla
4706,Q12324706,Rajabu,Willer,1991-02-19,,DK,1gZsxNKQOP0Bu2Obdx1YNR,,Kaka
4707,Q45025256,Elley,Duhé,1992-02-14,,US,67MNhiAICFY6Pwc2YxCO0K,,Elley Duhé
4708,Q58462848,Miriam,Doblas,1992-04-01,,ES,3bvfu2KAve4lPHrhEFDZna,Miriam Doblas Muñoz,Lola Índigo
4709,Q17478226,Jesse,Rutherford,1991-08-21,,US,77SW9BnxLY8rJ0RciFqkHh,,Jesse Rutherford
4710,Q281959,Glenda,Hulita Elisabeth Batta,1978-06-19,,NL,3J85lWF7GZWWWLyBPMMX7h,Glenda Hulita Elisabeth Batta,Glennis Grace
4711,Q102327381,Neimy,,,,,71Dhj822M1LGpuryPIV2KO,,Neimy
4712,Q6524273,Leo,Theron,1926-03-26,2010,ZA,3NDd4Jte97ZCYqZBEQbs23,,Leo Theron
4713,Q28599226,Lost,Kings,,,,3hyEbRtp617pNCuuQjyOmc,,Lost Kings
4714,Q19816655,Niles,Hollowell Dhar,1988-10-06,,US,2wX6xSig4Rig5kZU6ePlWe,,KSHMR
4715,Q18921780,Max,George,1988-09-06,,GB,1RDRqPYnN9dTo41jhKth2F,,Max George
4716,Q97211089,Baneva,,2000,,,19YsBPYDyAmKbcFoor4W4e,,Baneva
4717,Q5503298,Freya,Lin,1979-11-20,,MY,1YmWActCNjKmuIz1TSgSRx,,Freya Lim
4718,Q464650,Faye,Wang,1969-08-08,,CN,3df3XLKuqTQ6iOSmi0K3Wp,,Faye Wong
4719,Q351061,Ryan Benjamin,Tedder,1979-06-26,,US,4we5S2VLjgY9KzIzApL1KI,Ryan Benjamin Tedder,Ryan Tedder
4720,Q47503435,DJ,Durel,,,US,1MHslxKWxauC559dXYEX1C,,DJ Durel
4721,Q13217306,Lily Chloe Ninette,James,1989-04-05,,GB,7gWjOPetXNCBqlVe6axl8K,,Lily James
4722,Q50348550,Jessica,Keenan Wynn,1986-06-12,,US,5U2zidY0OdTB6P5axinwOZ,,Jessica Keenan Wynn
4723,Q21030581,Alexa,Davies,1995,,GB,30o4QIjXJukHg0IGC93AV1,,Alexa Davies
4724,Q467502,Celia,Imrie,1952-07-15,,GB,0ueWjtogcQO8bHxAskyxDY,,Celia Imrie
4725,Q60735148,Marvin William,Bailey,1994-03-06,,GB,3rbtPd0NcvhO2AzMfzx90z,Marvin William Bailey,Fredo
4726,Q69366935,Young,T,,,GB,6M6XXCcO5gI68XpIlrUL3Z,,Young T
4727,Q69366958,Bugsey,,,,GB,6M6XXCcO5gI68XpIlrUL3Z,,Bugsey
4728,Q5932695,Hugh,Skinner,1985-01-06,,GB,46sPwUO4mwBrA1wnSK83tl,,Hugh Skinner
4729,Q17058208,Geko,Fattal,1955-05-02,,NO,5vfmmb3UHpuQWJ55JP9slk,,Geko Fattal
4730,Q229134,Christine Jane,Baranski,1952-05-02,,US,1L4nOFaQKejFy75REi9BKh,Christine Jane Baranski,Christine Baranski
4731,Q228747,Julie Julia Mary,Walters,1950-02-22,,GB,5Yi0y4bNdc04Oxk9l6nwXa,Julia Mary Walters,Julie Walters
4732,Q189226,Amanda Michelle,Seyfried,1985-12-03,,US,5RZjpmuD14JKXvB8Ry1G1u,Amanda Michelle Seyfried,Amanda Seyfried
4733,Q70855192,Adrian,Naidu,1992,,AU,3GC3e3b4g7rHeLdLUsxJZV,,Adrian Eagle
4734,Q55237964,Georgia,Flipo,1994-09-22,,AU,4SdIXLzfabqU61iK7SnKAU,,G Flip
4735,Q54587028,Umberto,,1987-04-06,,BR,1zEo6Fk1iaaOYFlFPBHCFn,,Humberto
4736,Q54587066,Marcelo,,,,BR,1zEo6Fk1iaaOYFlFPBHCFn,,Ronaldo
4737,Q467526,Kenny Kenneth,Chesney,1968-03-26,,US,3grHWM9bx2E9vwJCdlRv9O,,Kenny Chesney
4738,Q55954613,Leon,Machère,1992-04-16,,,4NMbgO5NL6aXzSmQzAAYPP,,Leon Machère
4739,Q590978,Dani,Martínez,1977-02-19,,ES,3AIPhNgeF9S1Kyg9Yy3UQW,Daniel Martín García,Dani Martín
4740,Q12006688,Tomine,Harket,1993-04-14,,NO,6064pL9Hu3Wx2bwJMeOx6o,,Tomine Harket
4741,Q5365830,Ellis,,1976,,US,6G0osZdUyhh1CGkvHSBzaK,,Ellis
4742,Q1304138,Mac,Tyer,1979-04-23,,FR,1PTl9q5EaEZejVGts7MBLN,,Mac Tyer
4743,Q60835535,Waleed,,1995-01,,FR,6L34dW6SKMSDaGIfYDU19j,,Maes
4744,Q317761,Dominic,Cooper,1978-06-02,,GB,0F6wZIBwxstvRk9eQtpvOo,Dominic Edward Cooper,Dominic Cooper
4745,Q12003,Cherilyn,Sarkisian,1946-05-20,,US,72OaDtakiy6yFqkt4TsiFt,Cherilyn Georgia Marie Sarkisian,Cher
4746,Q9033634,Samiha,,1982-01-06,,MY,5cpxHc2y6L3Jn3FWY3z94Q,,Misha Omar
4747,Q2943992,Olga Aleksandra,Ostrowska Sipowicz,1951-06-08,2018-07-28,PL,4MiKufcWLuX6KDLzqhUgQD,Olga Aleksandra Ostrowska,Kora
4748,Q11768173,Marek,Jackowski,1946-12-11,2013-05-18,PL,4MiKufcWLuX6KDLzqhUgQD,,Marek Jackowski
4749,Q11781301,Milo,Kurtis,1951-08-05,,PL,4MiKufcWLuX6KDLzqhUgQD,,Milo Kurtis
4750,Q6253196,John,Porter,1950-08-15,,GB,4MiKufcWLuX6KDLzqhUgQD,,John Porter
4751,Q47467559,Betta,Lemme,1993-04-30,,CA,1WZLagiBdNltn918sr8kkw,,Betta Lemme
4752,Q378434,Sharif,Waked,1964,,IL,1D953gELvYO8pd1hxk5swV,,Sharif Waked
4753,Q6269729,Joker,,1991-01-30,,GB,2Fu5huGG8iXC85P9akyYrr,,Joker
4754,Q233932,Emina,Sandal,1982-01-15,,RS,62oPMAMT0HDvTgyg89Z4g9,Emina Jahović,Emina Jahović
4755,Q64444930,Ferhat,Yılmaz,1991-02-25,,TR,2kS0jWMkkFBL0mrl0VotD0,,Ben Fero
4756,Q331711,Mustafa,Sandal,1970-01-11,,TR,0mkH5jj3goQ51JtPKVodTo,Mustafa Sandal,Mustafa Sandal
4757,Q21526135,Güliz,Ayla,1988-04-27,,TR,7yiJcbeab3PFoFhxtNDujs,,Güliz Ayla
4758,Q707381,Amber,Guo,1986-02-19,,TW,4x5ldH1RO3ezKX4ZVd3CUo,,Amber Kuo
4759,Q324726,Malcolm James,McCormick,1992-01-19,2018-09-07,US,4LLpKhyESsyAXpc4laK94U,Malcolm James McCormick,Mac Miller
4760,ba2e5f4d-9223-4bb8-9d8d-3dae12f50450,Jay,305,1984,,US,2l2o6ibYa7h1w4HwaS1uZV,,Jay 305
4761,Q64212532,Kristoffer Jan Patrick,Fogelmark,1990-06-05,,SE,7Io0XduXk7aOHFHA7sLru2,Kristoffer Jan Patrick Fogelmark,Kristoffer Fogelmark
4762,Q24236009,Kelvin,Jones,1995-02-10,,,2t1vHqFELDwweQWM6JYxHG,,Kelvin Jones
4763,Q47500351,Grace Kathleen Elizabeth,Shaw,1998-09-25,,AU,4OSArit7O2Jaj4mgf3YN7A,,Mallrat
4764,4e09c76f-3aec-4f03-a3f8-e93c64c69292,Nicolás,Landa,,,AR,3HrbmsYpKjWH1lzhad7alj,,Nicolás Landa
4765,1ab2edfb-acc3-4cb9-b56e-81ab50e39fd2,Braulio,Aguirre,,,,3HrbmsYpKjWH1lzhad7alj,,Braulio Aguirre
4766,65b6b3f1-3e07-4aff-8b38-7d6e792b6eee,Pablo,Armesto,,,,3HrbmsYpKjWH1lzhad7alj,,Pablo Armesto
4767,8157d479-0bf5-4495-ad73-c510cdddee2b,J.F.,Arwean,,,,3HrbmsYpKjWH1lzhad7alj,,J.F. Arwean
4768,d173dc6e-2f93-4f2e-8138-ddf07fb91369,Gastón,Bernardou,,,,3HrbmsYpKjWH1lzhad7alj,,Gastón Bernardou
4769,86df880c-072f-4d5b-978b-37fdc8aefe1c,Diego,Demarco,,,,3HrbmsYpKjWH1lzhad7alj,,Diego Demarco
4770,Q69819294,Jesús Alberto,Navarro,1986,,MX,5W9RX9DoA3MSvQGnoIgs7X,Jesús Alberto Navarro Rosas,Jesús Navarro
4771,Q229445,Robin,Carlsson,1979-06-12,,SE,6UE7nl9mha6s8z0wFQFIZ2,Robin Miriam Carlsson,Robyn
4772,Q11728492,Josh,Golden,1994-08-04,,US,6wUAn24MOirNVNqQM47fda,,Josh Golden
4773,Q59175608,Daniela Alejandra,Darcourt,1996-04-20,,PE,4exGY59juoSimpcH1NiuaR,Daniela Alejandra Darcourt Escurra,Daniela Darcourt
4774,Q149703,Monika Maria,Brodka,1988-02-07,,PL,4D22jVMhvZgzvt8Hh9AcKY,,Monika Brodka
4775,Q1524716,Gim,,1981-04-03,,DE,2rfP10XRD7iO8GbSQg0Dku,,Gim
4776,Q3307984,Michael,Algar,1962-09-21,,GB,3ggsRmBGV01RYdNu8pRWJd,,Michael Algar
4777,Q3561477,Misha,,1975-03-06,,SK,5iW2CaegCQASuAkKoqHgc0,,Misha
4778,ce6bc6ed-6780-4635-ba7b-085e27309c21,Tepki,,,,TR,5DtQ3MpxpzAyDvgMNFWN1r,,Tepki
4779,Q29947702,Lesley,Rankine,,,,6cyWo7bTflMmTEeiAwUM7Y,,Lesley Rankine
4780,Q12471267,Sri,Aksana Sjuman,1970-09-22,,ID,35vCEk68DtAxh7gDAzhoKK,Sri Aksana Sjuman,Aksan Sjuman
4781,81a6731a-474a-45a3-8f41-3bb8caff092e,Motive,,,,US,6sBSLIunx1Je0Y2T77wpkP,,Motive
4782,Q1372291,Soprano,,1979-01-14,,FR,5SpHQasdZkIx2RFJzvBBsD,,Soprano
4783,Q1560079,Saniye Gülden,Göktürk Karaböcek,1953-11-04,,TR,1aQhhnH3sUteqgE1EbmPec,Saniye Gülden Göktürk,Gülden Karaböcek
4784,Q7696122,Ji-ho,Woo,1992-09-14,,KR,4XpUIb8uuNlIWVKmgKZXC0,Woo Ji-hoo,Zico
4785,Q56513324,Khadimou Rassoul Cheikh,Fall,1998-09-10,,US,2RDOrhPqAM4jzTRCEb19qX,Khadimou Rassoul Cheikh Fall,Sheck Wes
4786,Q17198471,Reese,,1987-09-08,,US,07V3atNq2TyPNDYmzp6Dyy,,Reese
4787,Q468212,Kim,Appleby,1961-08-28,,GB,1Pk9sKrTxQ1lLfCg9b0PlF,,Kim Appleby
4788,Q64831316,Yasmin,Santos,1998,,BR,597XBqZtaiZC7laCNx3nVz,,Yasmin Santos
4789,Q65162576,Mayara,,1989,,BR,6TYimByryGphZCtwYopH0y,,Lauana Prado
4790,Q5548652,Daniel Alejandro,Riveros,1981-09-28,,CL,1fHGzTSloWCtrlKfbLNVhM,Daniel Alejandro Riveros Sepúlveda,Gepe
4791,Q62938561,Maikel,Delacalle,1994-09-16,,ES,2t7vyRN71qtQT18frElAnV,,Maikel Delacalle
4792,Q356140,Benjamin Earl,Nelson,1938-09-28,2015-04-30,US,5FgAhHocNrSCn7Ox87uyef,Benjamin Earl Nelson,Ben E. King
4793,Q11865987,Janne,Ordén,1983,,FI,2iIiVyUXeYOzrWnPd3YEbP,,Janne Ordén
4794,Q57943867,Jussi,Tiainen,,,FI,3I4GcOB25cSJHa9d7Bsgji,,Costee
4795,Q3775600,Enrique,Delgado,1939-03-14,1996-03-21,PE,0LIyZkH7LLbsA9T4YwUnEk,,Enrique Delgado
4796,Q17703451,Paweł,Domagała,1984-01-19,,,0Gk98lHv6LlqbWPwdMiga2,,Paweł Domagała
4797,Q68595431,Imen,Mohamed,1988,,SE,6IuS73qKuYfrYqA5g5iq0h,,Imenella
4798,Q25478741,Koray,Avcı,1984-01-01,,TR,3sV7ijrP5xMHgWRlOnPTCi,,Koray Avcı
4799,Q713937,Daniel Xiǎodōng,Chen,1975-09-03,,CN,5QpiOYuxf2oqst8hILxnHM,,Daniel Chan
4800,Q709800,Jìngxuān,Zhang,1981-02-01,,HK,2MVfNjocvNrE03cQuxpsWK,,Hins Cheung
4801,Q29898660,Jessica,Reyez,1991-06-12,,CA,3KedxarmBCyFBevnqQHy3P,Jessica Reyez,Jessie Reyez
4802,Q155079,Melissa Missy,Elliott,1971-07-01,,US,2wIVse2owClT7go1WT98tk,,Missy Elliott
4803,6934e720-b6f6-4499-9a11-4377048a87be,Lil,Duke,1996-06-28,,US,1xr2G8Hlx4QWmT9HaUbmoO,,Lil Duke
4804,a73e0b57-1d7b-4d55-a60b-9f3e2d05520e,FN,DaDealer,,,,1xr2G8Hlx4QWmT9HaUbmoO,,FN DaDealer
4805,Q55613105,Sergio Giavanni,Kitchens,1993-06-14,,US,1xr2G8Hlx4QWmT9HaUbmoO,Sergio Giavanni Kitchens,Gunna
4806,d15f83e1-e53c-4b0e-81ca-560a6bbdf6ae,HiDoraah,,,,,1xr2G8Hlx4QWmT9HaUbmoO,,HiDoraah
4807,6240a05c-147c-49cf-9344-d0034443af52,,Jerrika Karlae,,,,1xr2G8Hlx4QWmT9HaUbmoO,,Karlae
4808,Q60526269,Raqhid Jevon,Render,1998-03-16,,US,1xr2G8Hlx4QWmT9HaUbmoO,Raqhid Jevon Render,Lil Keed
4809,Q42211709,Omar Jeffery,Pineiro,1997-05-15,,US,21dooacK2WGBB5amYvKyfM,Omar Jeffery Pineiro,Smokepurpp
4810,594f4c7d-71c4-4c29-a280-8a05fa6912b2,Phil,Zeilinger,,,,1XKwIEhIqcbGK5eMpWHFHh,Phil Zeilinger,DJ Selecta
4811,Q56755505,Amanda Ava,Koci,1994-02-16,,US,6p4naltgTwv05468yP67ku,Amanda Koci,Ava Max
4812,e99bdb33-1be0-4a7e-853f-0298dc5b9069,Strong,,,,,3qRvCqwnlIkslMRuGncS2M,,Strong
4813,Q476868,DJ,Hollywood,1954-12-10,,US,5jjAhuJ1IyVRmm4ZsXhsRG,,DJ Hollywood
4814,Q104668459,Ñejo,,,,,2OHKEe204spO7G7NcbeO2o,,Ñejo
4815,Q96587575,PJ,Sin Suela,1989-08-05,,,0AdjzZxHJ4MfbImx2rD0Df,,PJ Sin Suela
4816,Q704160,Diego Antonio,Caccia,1971-03-09,,AR,0LALueHEQunQ2d61fXGeZh,,Diego Torres
4817,Q7372363,Roxanne,Emery,1984-10-04,,GB,7axZFTseO96HmG1u4ABDAI,,Roxanne Emery
4818,Q97014977,Óscar Armando,Díaz De León,1989-07-26,,MX,1A773r2lVYAnmt8uwb5BOu,Óscar Armando Díaz De León Huez,Carín León
4819,Q16146698,Marion,Aunor,1992-04-10,,PH,0lslA51eKXwTUY0TSX9Emy,,Marion Aunor
4820,Q56755505,Amanda Ava,Koci,1994-02-16,,US,4npEfmQ6YuiwW1GpUmaq3F,Amanda Koci,Ava Max
4821,Q714444,Charlene,Cai,1982-11-22,,CA,6wBoKKHhGDrxVtp6XMFpIP,,Charlene Choi
4822,df707969-7279-49fc-ac29-224ceb7a46e1,Şam,,,,TR,1GyfNm3xj64IZR4rKnzNti,,Şam
4823,Q6096608,Fettah,Can,1975-10-12,,TR,17fJCykpa2EqIioh0zamN9,,Fettah Can
4824,Q6127069,,Su,1971-05-14,,TW,5w6Yg2OtwEtizrNsLs6iFF,,Shin
4825,Q25324725,Bryce,Vine,1988-06-16,,US,1ShZZUjkbXCjhwrb18BA8I,,Bryce Vine
4826,Q17515138,Abbas,,1987-05-27,,US,70gP6Ry4Uo0Yx6uzPIdaiJ,,Bas
4827,Q59598640,Valentín,Oliva,1998-01-23,,AR,5YCc6xS5Gpj3EkaYGdjyNK,,Wos
4828,Q533284,Gustavo Adrián,Cerati,1959-08-11,2014-09-04,AR,1QOmebWGB6FdFtW7Bo3F0W,,Gustavo Cerati
